date,latitude,longitude,mag,depth,place
2013-10-04,27.6181,139.8199,4.7,464.95,"244km WNW of Chichi-shima, Japan"
2013-10-04,50.5696,157.2948,4.8,61.26,"83km E of Severo-Kuril'sk, Russia"
2013-10-04,50.5829,157.3121,4.9,64.5,"84km E of Severo-Kuril'sk, Russia"
2013-10-03,38.2876,142.428,4.5,42.93,"99km E of Ishinomaki, Japan"
2013-10-03,28.2046,129.9159,5.2,23.67,"46km ESE of Naze, Japan"
2013-10-01,36.9516,138.7799,4.5,104.3,"11km SW of Shiozawa, Japan"
2013-10-01,44.208999999999996,151.9644,4.5,16.29,East of the Kuril Islands
2013-09-30,36.6819,140.9289,4.8,45.98,"19km SE of Kitaibaraki, Japan"
2013-09-30,43.0548,138.5755,4.7,218.55,"157km W of Iwanai, Japan"
2013-09-29,42.7078,149.0626,4.5,18.63,"225km ESE of Shikotan, Russia"
2013-09-29,48.1718,152.5885,5.2,152.83,"284km ESE of Vostok, Russia"
2013-09-29,28.7024,131.2927,4.6,10.07,"180km ENE of Naze, Japan"
2013-09-28,27.038,141.4233,4.7,60.47,"78km W of Chichi-shima, Japan"
2013-09-27,31.3228,131.3222,4.8,46.53,"17km SSE of Kushima, Japan"
2013-09-27,43.4596,134.088,4.7,435.37,"17km ENE of Lazo, Russia"
2013-09-27,32.6014,140.8631,4.7,56.36,"112km ESE of Hachijo-jima, Japan"
2013-09-26,36.7887,141.0755,4.5,31.8,"29km E of Kitaibaraki, Japan"
2013-09-25,28.2862,142.6792,4.8,26.74,"140km NNE of Chichi-shima, Japan"
2013-09-24,27.98,140.6326,5.1,66.18,"185km WNW of Chichi-shima, Japan"
2013-09-24,32.4881,141.2501,4.8,26.33,"151km ESE of Hachijo-jima, Japan"
2013-09-23,28.3512,138.7145,4.8,532.91,"Bonin Islands, Japan region"
2013-09-22,48.5878,154.5168,4.5,67.53,"259km SSW of Severo-Kuril'sk, Russia"
2013-09-21,30.0201,131.0,4.6,37.87,"79km S of Nishinoomote, Japan"
2013-09-21,30.101,131.1832,4.8,40.79,"72km SSE of Nishinoomote, Japan"
2013-09-21,30.1235,131.10299999999998,4.7,41.61,"68km S of Nishinoomote, Japan"
2013-09-21,33.8857,136.6234,4.5,375.27,"43km ESE of Owase, Japan"
2013-09-20,30.0386,131.1453,5.0,31.58,"78km S of Nishinoomote, Japan"
2013-09-19,30.7291,129.4414,4.5,249.69,"102km SW of Makurazaki, Japan"
2013-09-19,37.0674,140.7879,5.4,8.0,"8km WNW of Iwaki, Japan"
2013-09-18,37.0214,140.5029,4.5,49.67,"15km SSE of Ishikawa, Japan"
2013-09-18,47.8234,154.14600000000002,4.6,60.88,Kuril Islands
2013-09-18,38.7119,142.3169,5.0,44.08,"65km SE of Ofunato, Japan"
2013-09-17,26.9396,143.0602,4.5,10.11,"85km E of Chichi-shima, Japan"
2013-09-16,29.0967,130.4081,4.7,30.19,"121km NE of Naze, Japan"
2013-09-16,28.862,142.6243,4.8,33.55,"201km NNE of Chichi-shima, Japan"
2013-09-15,30.0611,130.9982,4.7,31.63,"74km S of Nishinoomote, Japan"
2013-09-15,37.303000000000004,143.6587,4.6,28.98,"236km E of Namie, Japan"
2013-09-15,24.1234,125.9753,4.5,35.0,"102km SE of Hirara, Japan"
2013-09-15,34.8567,141.68200000000002,4.5,39.35,"124km SE of Hasaki, Japan"
2013-09-15,23.7841,142.2582,4.6,50.41,"145km SE of Iwo Jima, Japan"
2013-09-14,38.6019,142.3516,4.6,37.59,"75km SE of Ofunato, Japan"
2013-09-14,35.4462,140.9134,4.7,35.04,"32km SSE of Hasaki, Japan"
2013-09-13,37.4352,142.6268,4.6,35.0,"144km E of Namie, Japan"
2013-09-12,36.6974,140.95600000000002,4.5,45.99,"20km ESE of Kitaibaraki, Japan"
2013-09-12,43.126999999999995,139.7963,4.5,190.38,"60km WNW of Iwanai, Japan"
2013-09-11,43.1012,139.7774,4.9,189.04,"61km WNW of Iwanai, Japan"
2013-09-11,26.7579,144.054,4.5,10.0,"186km E of Chichi-shima, Japan"
2013-09-11,43.2243,146.9158,4.6,63.74,"65km SSE of Shikotan, Russia"
2013-09-10,36.8673,141.0435,4.5,39.78,"24km SE of Iwaki, Japan"
2013-09-09,43.836000000000006,151.7249,4.7,10.0,East of the Kuril Islands
2013-09-09,36.6332,140.5587,4.9,11.23,"8km WNW of Hitachi, Japan"
2013-09-07,41.2592,144.0761,4.5,28.13,"185km SE of Shizunai, Japan"
2013-09-07,26.38,128.7737,4.5,25.11,"82km ESE of Nago, Japan"
2013-09-05,24.7645,124.81200000000001,4.8,28.65,"47km W of Hirara, Japan"
2013-09-04,29.9377,138.8325,6.5,402.0,"Izu Islands, Japan region"
2013-09-03,28.1597,142.8151,4.6,31.14,"133km NNE of Chichi-shima, Japan"
2013-09-03,26.6056,130.095,4.6,34.78,"204km SSE of Naze, Japan"
2013-09-02,37.5377,143.8921,4.6,19.62,"247km ESE of Ishinomaki, Japan"
2013-09-02,42.1989,133.6656,5.7,445.0,"75km SE of Vrangel', Russia"
2013-09-01,32.5212,141.007,4.5,38.77,"129km ESE of Hachijo-jima, Japan"
2013-08-31,47.9948,148.1342,4.9,393.2,"117km SSW of Vostok, Russia"
2013-08-31,40.0741,143.6995,4.7,35.04,"157km ENE of Miyako, Japan"
2013-08-31,35.7882,141.0581,4.6,25.07,"21km ENE of Hasaki, Japan"
2013-08-30,39.7044,139.9617,4.6,158.94,"12km W of Akita-shi, Japan"
2013-08-30,38.6959,142.387,4.5,44.97,"71km SE of Ofunato, Japan"
2013-08-30,45.0513,149.2636,4.5,74.95,"110km E of Kuril'sk, Russia"
2013-08-30,33.6457,135.8888,4.6,31.62,"13km SW of Shingu, Japan"
2013-08-29,37.6697,143.8102,4.7,35.71,"235km ESE of Ishinomaki, Japan"
2013-08-29,40.2919,143.6514,4.7,25.54,"162km ENE of Miyako, Japan"
2013-08-28,37.4011,144.5323,4.6,10.83,"Off the east coast of Honshu, Japan"
2013-08-27,37.6147,142.2012,4.7,35.5,"107km E of Namie, Japan"
2013-08-27,44.5106,149.0412,5.3,41.71,"121km SE of Kuril'sk, Russia"
2013-08-27,47.0995,152.6664,4.8,74.17,Kuril Islands
2013-08-26,34.3597,141.4007,4.7,35.61,"132km SE of Katsuura, Japan"
2013-08-26,38.9077,141.9232,4.5,65.06,"25km SE of Ofunato, Japan"
2013-08-26,49.4932,155.6532,5.3,38.0,"136km SSW of Severo-Kuril'sk, Russia"
2013-08-25,35.425,140.1516,4.5,52.75,"11km SSE of Ichihara, Japan"
2013-08-24,25.7349,145.3734,4.5,36.62,East of the Volcano Islands
2013-08-22,37.0986,142.3773,4.6,40.44,"129km ESE of Namie, Japan"
2013-08-22,42.3371,142.9435,4.8,63.87,"47km E of Shizunai, Japan"
2013-08-21,48.9183,155.9082,4.5,37.44,"196km S of Severo-Kuril'sk, Russia"
2013-08-21,36.9599,141.263,4.6,18.15,"35km ESE of Iwaki, Japan"
2013-08-21,37.5633,141.6421,4.5,46.38,"57km E of Namie, Japan"
2013-08-21,25.1209,127.5097,4.5,20.02,"112km S of Itoman, Japan"
2013-08-21,47.8683,152.7624,5.3,143.0,Kuril Islands
2013-08-20,36.8549,142.6899,4.9,16.15,"162km E of Iwaki, Japan"
2013-08-20,38.6072,144.015,4.5,22.16,"198km ESE of Kamaishi, Japan"
2013-08-18,38.0015,144.8243,4.7,10.13,"292km ESE of Kamaishi, Japan"
2013-08-17,33.2719,139.5165,4.7,34.63,"33km NW of Hachijo-jima, Japan"
2013-08-17,36.5742,141.8505,4.7,34.82,"101km ESE of Iwaki, Japan"
2013-08-16,42.882,142.7374,4.5,133.79,"38km W of Obihiro, Japan"
2013-08-16,39.5938,140.4582,4.6,112.36,"9km W of Kakudate, Japan"
2013-08-14,36.7566,141.1842,4.5,10.15,"38km E of Kitaibaraki, Japan"
2013-08-13,24.4787,141.7696,4.6,86.79,"55km SE of Iwo Jima, Japan"
2013-08-13,38.7441,142.3146,4.7,31.32,"63km SE of Ofunato, Japan"
2013-08-13,43.7191,143.4694,5.1,177.92,"35km WSW of Kitami, Japan"
2013-08-12,33.6964,137.0848,4.7,361.78,"89km SSE of Toba, Japan"
2013-08-12,36.9036,141.1799,4.9,19.35,"31km ESE of Iwaki, Japan"
2013-08-12,41.9723,142.3107,4.9,59.03,"40km S of Shizunai, Japan"
2013-08-11,35.5649,143.5473,4.6,28.26,"246km E of Hasaki, Japan"
2013-08-10,44.5951,148.2636,4.6,62.93,"77km SSE of Kuril'sk, Russia"
2013-08-09,36.9071,141.0419,5.0,60.77,"21km SE of Iwaki, Japan"
2013-08-09,32.04,141.3012,4.8,52.73,"182km SE of Hachijo-jima, Japan"
2013-08-09,39.7575,143.5751,4.7,18.74,"139km E of Miyako, Japan"
2013-08-09,39.74,143.7712,4.8,11.76,"156km E of Miyako, Japan"
2013-08-09,37.6279,144.2,4.6,34.97,"269km ESE of Ishinomaki, Japan"
2013-08-09,39.7779,143.6251,5.0,32.87,"144km E of Miyako, Japan"
2013-08-07,33.8869,141.6805,4.5,12.01,"187km SE of Katsuura, Japan"
2013-08-07,41.207,142.4091,4.7,68.85,"100km E of Mutsu, Japan"
2013-08-06,26.455,124.9911,4.8,208.62,"185km N of Hirara, Japan"
2013-08-06,47.0988,153.9237,4.5,10.0,Kuril Islands
2013-08-04,37.6213,144.274,4.5,35.47,"275km ESE of Ishinomaki, Japan"
2013-08-04,44.5129,148.1975,4.6,61.63,"83km SSE of Kuril'sk, Russia"
2013-08-04,46.9925,145.2582,5.8,375.01,"190km E of Dolinsk, Russia"
2013-08-04,38.2133,141.8621,5.8,56.0,"54km ESE of Ishinomaki, Japan"
2013-08-03,34.5452,137.549,5.1,33.12,"19km S of Kosai-shi, Japan"
2013-08-02,27.0393,130.8682,4.6,10.0,"200km SE of Naze, Japan"
2013-08-01,49.5933,156.0879,5.1,53.42,"120km S of Severo-Kuril'sk, Russia"
2013-08-01,35.2208,141.2459,4.5,34.44,"68km SSE of Hasaki, Japan"
2013-07-31,44.795,143.202,4.7,249.7,"50km NNW of Mombetsu, Japan"
2013-07-31,36.375,142.861,4.8,29.4,"191km ESE of Iwaki, Japan"
2013-07-31,38.121,141.999,4.9,29.7,"69km ESE of Ishinomaki, Japan"
2013-07-29,39.545,145.313,4.5,33.0,"288km E of Miyako, Japan"
2013-07-28,39.446999999999996,143.265,4.6,30.7,"113km E of Yamada, Japan"
2013-07-28,31.049,137.941,4.8,454.9,"285km SW of Hachijo-jima, Japan"
2013-07-27,39.9,143.125,4.6,33.8,"104km ENE of Miyako, Japan"
2013-07-27,32.997,141.768,4.6,38.4,"184km E of Hachijo-jima, Japan"
2013-07-27,33.019,141.716,5.3,9.9,"179km E of Hachijo-jima, Japan"
2013-07-26,25.559,125.006,4.5,108.3,"88km NNW of Hirara, Japan"
2013-07-25,40.199,142.472,5.0,44.9,"76km NE of Miyako, Japan"
2013-07-24,28.09,129.982,4.6,35.0,"57km ESE of Naze, Japan"
2013-07-23,37.135999999999996,140.65,5.3,15.5,"17km E of Ishikawa, Japan"
2013-07-23,37.53,141.697,4.5,56.0,"61km E of Namie, Japan"
2013-07-22,36.254,141.964,4.6,31.3,"102km NE of Hasaki, Japan"
2013-07-22,29.264,130.498,4.5,23.2,"Ryukyu Islands, Japan"
2013-07-21,42.48,146.696,4.8,43.4,"off the coast of Hokkaido, Japan"
2013-07-21,36.275999999999996,141.83700000000002,4.9,15.6,"near the east coast of Honshu, Japan"
2013-07-21,35.67,140.754,4.7,34.2,"4km SE of Yokaichiba, Japan"
2013-07-21,36.324,141.75799999999998,4.8,32.3,"95km ESE of Kitaibaraki, Japan"
2013-07-20,36.251,141.69799999999998,5.2,14.0,"103km ENE of Hasaki, Japan"
2013-07-19,37.5,141.625,5.5,40.0,"34km E of Namie, Japan"
2013-07-19,38.585,142.075,4.5,49.0,"51km SSE of Ofunato, Japan"
2013-07-18,39.056,142.17700000000002,5.0,54.6,"30km SSE of Kamaishi, Japan"
2013-07-18,38.314,141.79399999999998,4.6,49.5,"24km NE of Ishinomaki, Japan"
2013-07-17,35.674,140.27,4.5,63.1,"2km SSE of Yotsukaido, Japan"
2013-07-16,43.018,145.411,5.2,46.6,"33km SSW of Nemuro, Japan"
2013-07-16,35.595,141.059,4.5,32.3,"near the east coast of Honshu, Japan"
2013-07-15,39.621,142.264,5.2,63.3,"20km E of Miyako, Japan"
2013-07-14,37.349000000000004,144.971,4.5,31.9,"Off the east coast of Honshu, Japan"
2013-07-14,42.562,144.89700000000002,4.5,25.5,"Hokkaido, Japan region"
2013-07-12,38.397,142.126,4.8,23.6,"68km E of Ishinomaki, Japan"
2013-07-11,47.696000000000005,151.84799999999998,4.5,69.6,Kuril Islands
2013-07-11,30.476,141.77100000000002,5.3,25.5,"Izu Islands, Japan region"
2013-07-10,49.988,158.81799999999998,5.0,35.9,"202km ESE of Severo-Kuril'sk, Russia"
2013-07-10,37.193000000000005,142.31799999999998,4.5,13.3,"103km ESE of Namie, Japan"
2013-07-10,38.323,141.903,4.6,48.3,"near the east coast of Honshu, Japan"
2013-07-10,27.979,142.904,4.5,27.1,"137km NE of Chichi-shima, Japan"
2013-07-10,39.638000000000005,141.705,5.3,81.9,"26km W of Miyako, Japan"
2013-07-09,26.775,143.743,4.5,34.9,"Bonin Islands, Japan region"
2013-07-09,26.761999999999997,143.893,4.7,36.3,"168km ESE of Chichi-shima, Japan"
2013-07-09,24.691999999999997,127.809,4.6,9.7,"162km S of Itoman, Japan"
2013-07-07,31.287,141.882,4.6,29.6,"276km SE of Hachijo-jima, Japan"
2013-07-06,46.387,153.983,4.6,39.0,Kuril Islands
2013-07-06,46.049,150.516,4.8,160.8,"232km ENE of Kuril'sk, Russia"
2013-07-05,35.768,140.851,4.6,41.1,"9km ENE of Hasaki, Japan"
2013-07-04,46.803000000000004,141.77,4.7,9.9,"18km NNW of Nevel'sk, Russia"
2013-07-03,46.251999999999995,152.96200000000002,4.6,35.0,Kuril Islands
2013-07-03,37.323,141.453,5.0,11.8,"36km ESE of Namie, Japan"
2013-07-03,38.245,143.937,4.7,26.8,"213km ESE of Kamaishi, Japan"
2013-07-03,30.491,142.108,4.6,31.3,"Izu Islands, Japan region"
2013-07-01,41.986000000000004,142.605,4.5,71.4,"Hokkaido, Japan region"
2013-07-01,39.703,143.276,4.7,27.2,"off the east coast of Honshu, Japan"
2013-06-30,37.143,141.372,4.8,16.6,"near the east coast of Honshu, Japan"
2013-06-29,49.593999999999994,155.954,4.6,69.4,"123km S of Severo-Kuril'sk, Russia"
2013-06-28,24.226,125.116,4.6,45.3,"65km SSW of Hirara, Japan"
2013-06-27,31.331,141.585,4.6,21.8,"263km SE of Hachijo-jima, Japan"
2013-06-27,25.84,128.531,4.5,5.5,"Ryukyu Islands, Japan"
2013-06-27,26.000999999999998,128.274,4.9,18.1,"51km SE of Haebaru, Japan"
2013-06-26,44.777,145.634,4.9,21.0,"79km NNW of Otrada, Russia"
2013-06-26,39.741,143.55700000000002,4.9,17.9,"off the east coast of Honshu, Japan"
2013-06-25,31.52,141.80200000000002,4.7,6.0,"256km SE of Hachijo-jima, Japan"
2013-06-24,41.483999999999995,142.053,4.7,55.3,"73km ENE of Mutsu, Japan"
2013-06-24,44.181000000000004,149.779,4.7,34.0,"190km SE of Kuril'sk, Russia"
2013-06-23,39.376,143.32,4.5,27.9,"118km E of Yamada, Japan"
2013-06-23,47.726000000000006,154.037,4.5,47.0,Kuril Islands
2013-06-22,26.747,144.042,4.5,40.3,"185km ESE of Chichi-shima, Japan"
2013-06-22,37.948,143.931,4.5,33.7,"229km ESE of Ofunato, Japan"
2013-06-21,27.995,129.289,4.6,43.9,"45km SSW of Naze, Japan"
2013-06-20,48.553000000000004,153.365,4.6,159.6,Kuril Islands
2013-06-20,40.83,142.345,5.0,52.6,"85km ENE of Hachinohe, Japan"
2013-06-17,48.558,142.19799999999998,4.5,10.0,"Sakhalin, Russia"
2013-06-16,38.471,143.365,4.5,46.3,"155km SE of Kamaishi, Japan"
2013-06-13,44.254,147.482,4.9,120.3,Kuril Islands
2013-06-13,26.533,128.886,5.6,20.0,"86km E of Nago, Japan"
2013-06-11,41.282,142.592,4.5,46.8,"114km E of Mutsu, Japan"
2013-06-09,29.119,142.537,4.6,15.1,"227km N of Chichi-shima, Japan"
2013-06-06,35.638000000000005,140.578,4.6,30.6,"7km SSE of Yokaichiba, Japan"
2013-06-06,35.548,140.459,5.0,53.6,"6km SSE of Naruto, Japan"
2013-06-06,31.331999999999997,142.268,4.5,20.6,"Izu Islands, Japan region"
2013-06-05,27.666999999999998,142.811,4.5,10.7,"Bonin Islands, Japan region"
2013-06-04,34.476,141.08700000000002,4.5,31.0,"98km SE of Katsuura, Japan"
2013-06-04,45.32899999999999,150.974,4.7,43.6,"242km E of Kuril'sk, Russia"
2013-06-04,45.277,151.07299999999998,5.3,35.0,"242km E of Kuril'sk, Russia"
2013-06-04,45.379,150.91899999999998,5.5,23.6,"239km E of Kuril'sk, Russia"
2013-06-04,37.214,141.411,4.9,47.7,"47km SE of Namie, Japan"
2013-06-04,45.355,151.05200000000002,4.9,44.1,"248km E of Kuril'sk, Russia"
2013-06-04,45.306000000000004,150.97899999999998,4.6,54.5,"239km E of Kuril'sk, Russia"
2013-06-04,45.338,151.079,4.6,52.3,"250km E of Kuril'sk, Russia"
2013-06-04,45.348,151.13,5.3,44.1,"256km E of Kuril'sk, Russia"
2013-06-04,45.413000000000004,150.907,5.1,46.7,"234km E of Kuril'sk, Russia"
2013-06-03,45.382,151.015,4.9,51.5,"247km E of Kuril'sk, Russia"
2013-06-03,38.671,141.792,4.6,46.3,"29km S of Ofunato, Japan"
2013-06-03,45.342,151.018,4.8,34.2,"246km E of Kuril'sk, Russia"
2013-06-03,37.473,143.798,4.6,31.2,"off the east coast of Honshu, Japan"
2013-06-03,26.843000000000004,126.625,4.5,115.7,"117km NW of Naha-shi, Japan"
2013-06-03,45.31100000000001,151.077,4.9,41.9,"251km E of Kuril'sk, Russia"
2013-06-01,37.285,143.352,4.7,3.7,"209km E of Namie, Japan"
2013-05-31,39.805,143.57299999999998,4.9,33.0,"141km E of Miyako, Japan"
2013-05-29,29.32,130.4,4.6,40.8,"139km NE of Naze, Japan"
2013-05-28,34.173,140.745,5.0,30.0,"114km SSE of Katsuura, Japan"
2013-05-27,39.153,141.77,4.5,98.5,"13km NNW of Ofunato, Japan"
2013-05-25,24.683000000000003,125.191,4.7,33.1,"15km SW of Hirara, Japan"
2013-05-25,49.443999999999996,156.118,4.6,54.4,Kuril Islands
2013-05-24,37.705,141.516,4.9,48.0,"51km ENE of Namie, Japan"
2013-05-24,45.291000000000004,149.793,4.6,108.0,"150km E of Kuril'sk, Russia"
2013-05-23,39.181,140.795,4.6,29.2,"eastern Honshu, Japan"
2013-05-23,25.162,124.39399999999999,4.8,118.5,"90km WNW of Hirara, Japan"
2013-05-21,45.135,142.83700000000002,5.1,272.5,"83km ESE of Makubetsu, Japan"
2013-05-21,39.122,144.411,4.8,39.4,"216km E of Yamada, Japan"
2013-05-20,36.021,143.704,4.5,35.0,"off the east coast of Honshu, Japan"
2013-05-19,36.353,143.352,4.9,12.4,"233km ESE of Iwaki, Japan"
2013-05-18,39.652,142.066,4.7,65.2,"29km E of Miyako, Japan"
2013-05-18,37.751,142.347,4.5,31.8,"123km SE of Ishinomaki, Japan"
2013-05-18,37.739000000000004,141.471,6.0,39.0,"50km NE of Namie, Japan"
2013-05-17,37.631,124.531,4.8,10.0,"80km WSW of Ongjin, North Korea"
2013-05-16,42.718999999999994,143.425,4.6,75.9,"Hokkaido, Japan region"
2013-05-16,38.704,144.461,4.5,35.0,"225km ESE of Kamaishi, Japan"
2013-05-16,37.155,141.39600000000002,4.5,35.0,"32km ENE of Iwaki, Japan"
2013-05-16,36.838,141.17,4.8,35.0,"near the east coast of Honshu, Japan"
2013-05-16,26.798000000000002,144.08,4.7,10.1,"192km E of Chichi-shima, Japan"
2013-05-15,40.408,141.828,4.9,44.6,"29km ESE of Hachinohe, Japan"
2013-05-15,46.122,151.129,5.3,109.5,"272km ENE of Kuril'sk, Russia"
2013-05-15,36.96,140.44299999999998,4.6,9.9,"14km WNW of Kitaibaraki, Japan"
2013-05-13,48.586000000000006,154.872,4.5,54.1,"249km SSW of Severo-Kuril'sk, Russia"
2013-05-13,36.794000000000004,140.514,4.6,27.3,"14km ENE of Daigo, Japan"
2013-05-12,43.958999999999996,147.805,5.2,53.8,"88km ENE of Shikotan, Russia"
2013-05-12,46.68600000000001,152.586,4.8,69.6,Kuril Islands
2013-05-11,44.637,148.19,4.7,35.0,"70km SSE of Kuril'sk, Russia"
2013-05-10,37.721,143.45600000000002,4.5,23.8,"204km ESE of Ishinomaki, Japan"
2013-05-09,46.706,152.715,4.7,58.2,Kuril Islands
2013-05-07,37.531,141.82,4.7,54.1,"78km E of Namie, Japan"
2013-05-06,29.416999999999998,142.39600000000002,4.8,35.0,"256km N of Chichi-shima, Japan"
2013-05-06,37.412,143.673,5.0,11.3,"236km ESE of Ishinomaki, Japan"
2013-05-04,25.991,124.413,4.6,200.6,"158km NNW of Hirara, Japan"
2013-05-04,26.705,129.52100000000002,4.5,27.8,"154km E of Nago, Japan"
2013-05-04,37.466,143.435,4.5,34.9,"215km ESE of Ishinomaki, Japan"
2013-05-03,45.95,150.903,4.5,108.2,Kuril Islands
2013-05-02,36.484,139.201,4.5,21.9,"10km NE of Maebashi-shi, Japan"
2013-05-01,34.759,141.65,5.4,9.2,"125km SE of Hasaki, Japan"
2013-04-29,35.702,140.97899999999998,5.6,35.0,"11km ESE of Hasaki, Japan"
2013-04-28,29.065,142.21200000000002,4.5,18.6,"219km N of Chichi-shima, Japan"
2013-04-27,36.765,142.055,4.7,40.9,"108km ESE of Iwaki, Japan"
2013-04-25,50.158,157.515,5.0,34.4,"114km ESE of Severo-Kuril'sk, Russia"
2013-04-25,50.105,157.61,4.9,45.2,"123km ESE of Severo-Kuril'sk, Russia"
2013-04-25,37.063,140.361,4.5,27.7,"eastern Honshu, Japan"
2013-04-24,32.631,131.486,4.7,67.0,"11km SSE of Takedamachi, Japan"
2013-04-24,44.668,150.535,4.8,38.5,"208km ESE of Kuril'sk, Russia"
2013-04-24,28.354,142.611,4.6,35.0,"146km NNE of Chichi-shima, Japan"
2013-04-24,26.944000000000003,126.464,4.5,141.4,"Ryukyu Islands, Japan"
2013-04-24,32.396,139.093,5.2,221.7,"104km SW of Hachijo-jima, Japan"
2013-04-24,39.984,143.132,4.5,32.7,"108km ENE of Miyako, Japan"
2013-04-22,50.005,157.408,5.1,41.9,"118km SE of Severo-Kuril'sk, Russia"
2013-04-22,50.075,157.491,5.1,51.6,"119km SE of Severo-Kuril'sk, Russia"
2013-04-21,50.108999999999995,157.183,4.5,51.8,"98km SE of Severo-Kuril'sk, Russia"
2013-04-21,37.453,139.953,4.5,43.3,"19km SW of Inawashiro, Japan"
2013-04-21,45.983000000000004,150.774,4.5,97.1,"231km ENE of Kuril'sk, Russia"
2013-04-21,29.933000000000003,138.887,6.1,421.9,"Izu Islands, Japan region"
2013-04-20,35.16,124.447,4.8,10.0,"160km WNW of Sinan, South Korea"
2013-04-20,50.059,157.268,5.3,12.6,"117km SE of Severo-Kuril'sk, Russia"
2013-04-20,50.099,157.148,6.1,18.0,"97km SE of Severo-Kuril'sk, Russia"
2013-04-20,50.12,157.516,4.6,55.3,"119km ESE of Severo-Kuril'sk, Russia"
2013-04-19,50.005,157.528,4.7,40.7,"124km SE of Severo-Kuril'sk, Russia"
2013-04-19,49.895,157.77,4.6,10.1,"146km SE of Severo-Kuril'sk, Russia"
2013-04-19,39.693000000000005,143.25799999999998,5.0,35.0,"112km E of Miyako, Japan"
2013-04-19,49.965,157.65200000000002,6.1,15.0,"135km SE of Severo-Kuril'sk, Russia"
2013-04-19,35.721,140.84799999999998,4.6,27.7,"6km NE of Hasaki, Japan"
2013-04-19,40.021,142.55100000000002,4.5,35.4,"66km NE of Miyako, Japan"
2013-04-19,46.221000000000004,150.78799999999998,7.2,110.0,"251km ENE of Kuril'sk, Russia"
2013-04-18,39.922,142.844,4.6,44.3,"82km ENE of Miyako, Japan"
2013-04-18,31.621,140.36,4.5,64.5,"157km SSE of Hachijo-jima, Japan"
2013-04-17,38.475,141.63,5.9,50.5,"15km ENE of Ishinomaki, Japan"
2013-04-17,33.958,139.352,5.6,8.8,"92km SSE of Shimoda, Japan"
2013-04-17,34.061,139.362,4.9,10.9,"79km SSE of Shimoda, Japan"
2013-04-17,33.824,139.273,4.8,10.0,"Izu Islands, Japan region"
2013-04-15,33.585,141.754,4.5,8.8,"190km ENE of Hachijo-jima, Japan"
2013-04-15,31.651999999999997,140.438,4.5,74.3,"174km SSE of Hachijo-jima, Japan"
2013-04-14,37.571999999999996,141.30700000000002,5.3,57.3,"28km ENE of Namie, Japan"
2013-04-14,35.95,139.332,4.7,109.1,"2km ENE of Morohongo, Japan"
2013-04-13,50.175,157.077,4.5,150.0,"80km SE of Severo-Kuril'sk, Russia"
2013-04-12,34.369,134.828,5.8,14.0,"6km WNW of Sumoto, Japan"
2013-04-12,47.367,151.33,4.7,159.3,"250km SE of Vostok, Russia"
2013-04-12,34.996,139.923,4.6,73.0,"5km ENE of Tateyama, Japan"
2013-04-11,41.535,142.018,4.6,60.4,"74km ENE of Mutsu, Japan"
2013-04-10,34.082,140.279,4.6,120.4,"near the east coast of Honshu, Japan"
2013-04-10,37.504,142.085,4.6,52.2,"94km E of Namie, Japan"
2013-04-09,36.858000000000004,141.31799999999998,4.6,31.2,"44km ESE of Iwaki, Japan"
2013-04-09,46.792,152.615,5.1,46.4,Kuril Islands
2013-04-07,35.501,140.8,4.8,57.8,"25km S of Hasaki, Japan"
2013-04-06,31.588,140.34799999999998,4.8,60.0,"173km SSE of Hachijo-jima, Japan"
2013-04-06,44.739,146.188,4.5,175.1,"78km NNE of Otrada, Russia"
2013-04-06,42.726000000000006,130.976,5.8,562.8,"14km NW of Zarubino, Russia"
2013-04-05,37.383,144.546,5.0,8.0,"Off the east coast of Honshu, Japan"
2013-04-05,36.762,141.342,5.4,48.5,"52km SE of Iwaki, Japan"
2013-04-05,43.443999999999996,145.9,5.1,98.7,"29km ENE of Nemuro, Japan"
2013-04-05,42.736000000000004,131.003,6.3,563.3,"9km N of Zarubino, Russia"
2013-04-05,36.544000000000004,142.54,4.5,35.0,"158km ESE of Iwaki, Japan"
2013-04-04,33.064,142.58100000000002,4.9,13.4,"off the east coast of Honshu, Japan"
2013-04-04,48.012,148.661,4.5,367.9,"102km S of Vostok, Russia"
2013-04-04,35.705,140.792,5.0,10.0,"4km SW of Hasaki, Japan"
2013-04-03,36.695,144.069,5.1,10.4,"282km E of Iwaki, Japan"
2013-04-03,36.757,136.79,4.6,10.7,"11km NNE of Tsubata, Japan"
2013-04-03,26.38,141.19799999999998,4.5,50.5,"Bonin Islands, Japan region"
2013-04-02,39.436,143.385,4.7,35.6,"123km E of Yamada, Japan"
2013-04-02,39.539,143.234,4.6,31.4,"110km E of Miyako, Japan"
2013-04-02,39.523,143.28799999999998,4.5,31.7,"off the east coast of Honshu, Japan"
2013-04-02,39.426,143.311,4.5,32.0,"off the east coast of Honshu, Japan"
2013-04-02,39.506,143.155,5.5,16.8,"110km E of Miyako, Japan"
2013-04-01,38.563,143.441,4.6,10.0,"146km ESE of Kamaishi, Japan"
2013-04-01,39.448,143.549,4.6,10.0,"137km E of Yamada, Japan"
2013-04-01,39.521,143.342,4.7,10.0,"117km E of Yamada, Japan"
2013-04-01,39.54,143.066,5.1,15.6,"103km E of Miyako, Japan"
2013-04-01,39.473,143.36,4.7,25.9,"off the east coast of Honshu, Japan"
